blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
88,DAWSON RD,47,2015,Y,N,N,N,N,N,QT,320,0,0,0,282,38,0,0,0,0,0,0,0,1.29579395038252,103.809264765809,142088
88,REDHILL CL,16,1993,Y,N,N,N,N,N,BM,60,0,0,0,60,0,0,0,0,0,0,0,0,1.28648640197047,103.818549711555,150088
88,TANGLIN HALT RD,5,2007,N,Y,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30186472740703,103.798174301286,141088
88,TELOK BLANGAH HTS,30,2000,Y,N,N,N,N,N,BM,145,0,0,0,58,87,0,0,0,0,0,0,0,1.27729328671259,103.807739865804,101088
88,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32324726968905,103.855171553668,320088
88A,DAWSON RD,1,2016,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29619559153999,103.809280776488,143088
88A,REDHILL CL,5,1993,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28648640197047,103.818549711555,151088
88A,TELOK BLANGAH HTS,5,2000,N,Y,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27729328671259,103.807739865804,101088
880,TAMPINES AVE 8,9,1987,Y,N,N,Y,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0,1.35132608158854,103.931478803668,520880
880,WOODLANDS ST 82,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,22,66,0,0,0,0,0,0,0,1.44448968447961,103.792643075252,730880
880,YISHUN ST 81,11,1987,Y,N,N,N,N,N,YS,70,0,0,0,34,36,0,0,0,0,0,0,0,1.41385922680397,103.836344222471,760880
880A,TAMPINES AVE 8,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0,1.35201370917809,103.931999320762,521880
881,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.35231180472166,103.932784284108,520881
881,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,77,0,0,0,11,66,0,0,0,0,0,0,0,1.44450625990282,103.791435593952,730881
881A,WOODLANDS ST 82,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44450625990282,103.791435593952,731881
882,TAMPINES ST 84,12,1987,Y,N,N,Y,N,N,TAP,77,0,0,0,37,40,0,0,0,0,0,0,0,1.35204685430768,103.933462041225,521882
882,WOODLANDS ST 82,12,1994,Y,N,N,N,N,N,WL,91,0,0,0,23,68,0,0,0,0,0,0,0,1.44425798679121,103.790930441498,730882
882A,TAMPINES ST 83,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35144104357886,103.933416259602,520882
883,TAMPINES ST 84,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.3518562297839,103.932939029289,520883
883,WOODLANDS ST 82,2,1996,N,Y,Y,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44313413100077,103.791040687991,731883
883A,WOODLANDS ST 82,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44313413100077,103.791040687991,731883
884,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.35153277057071,103.93280546659,520884
885,TAMPINES ST 83,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.35108388147215,103.932915604299,520885
885A,TAMPINES ST 83,14,2011,Y,N,N,N,N,N,TAP,234,0,0,0,0,0,0,0,0,182,52,0,0,1.35060469330569,103.932897032454,521885
886,TAMPINES ST 83,9,1987,Y,N,N,N,N,N,TAP,80,0,0,0,52,28,0,0,0,0,0,0,0,1.351048571299,103.932057060254,520886
886A,TAMPINES ST 83,4,1987,Y,N,N,N,N,N,TAP,24,0,0,0,18,6,0,0,0,0,0,0,0,1.35189045340795,103.93226824473,521886
886A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,60,60,0,0,0,0,0,0,0,0,1.43828976019643,103.794611821332,731886
886B,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0,1.43825362523265,103.794113904088,732886
886C,WOODLANDS DR 50,16,2013,Y,Y,N,N,N,N,WL,120,0,0,30,90,0,0,0,0,0,0,0,0,1.4377314647792,103.794135758174,733886
886D,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,130,0,7,30,0,0,0,0,93,0,0,0,0,1.43792628146015,103.794619055782,734886
887,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,1.35014194821,103.93147422612,521887
887,WOODLANDS DR 50,6,2013,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4375526602388,103.794698212438,730887
887A,TAMPINES ST 81,4,1988,Y,N,N,N,N,N,TAP,16,0,0,0,10,6,0,0,0,0,0,0,0,1.35014194821,103.93147422612,521887
887A,WOODLANDS DR 50,16,2013,Y,N,N,N,N,N,WL,90,0,0,0,90,0,0,0,0,0,0,0,0,1.43719246077013,103.793890990081,731887
887B,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,84,0,0,42,42,0,0,0,0,0,0,0,0,1.43720376507753,103.794348851735,732887
887C,WOODLANDS DR 50,15,2013,Y,N,N,N,N,N,WL,120,0,3,28,0,0,0,0,89,0,0,0,0,1.43713545018273,103.794669291745,733887
888,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,1.35090347766618,103.931049949489,520888
888,WOODLANDS DR 50,2,1996,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43810900697977,103.7951500999,731888
888A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0,1.35048494954505,103.930912572366,521888
888A,WOODLANDS DR 50,4,1996,N,N,N,Y,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43810900697977,103.7951500999,731888
889,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,1.3499134831154,103.931049462008,520889
889,WOODLANDS DR 50,7,2015,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43807255663664,103.793613395429,730889
889A,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,120,0,0,0,78,42,0,0,0,0,0,0,0,1.3494151575833,103.931405999705,521889
889A,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,120,0,0,0,90,30,0,0,0,0,0,0,0,1.4375623420963,103.793320189052,731889
889B,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43780529526114,103.792896090852,732889
889C,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,88,0,0,0,60,28,0,0,0,0,0,0,0,1.43781260724006,103.79240942154,733889
889D,WOODLANDS DR 50,16,2015,Y,N,N,N,N,N,WL,118,0,0,0,88,30,0,0,0,0,0,0,0,1.43778127256864,103.792079496533,734889
89,BEDOK NTH ST 4,4,1977,Y,Y,N,N,N,N,BD,48,0,0,40,8,0,0,0,0,0,0,0,0,1.33233468349264,103.938051284737,460089
89,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,98,0,10,85,2,0,0,0,0,0,0,1,0,1.30537797355381,103.799323866169,140089
89,CIRCUIT RD,1,2009,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32357971400585,103.885438842202,370089
89,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,154,0,2,22,99,12,0,0,19,0,0,0,0,1.29520651535275,103.811938475904,142089
89,MARINE PARADE CTRL,6,1976,N,Y,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3012903788473,103.906458593236,440089
89,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0,1.28543545058101,103.818782583669,150089
89,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,379,0,4,116,185,40,0,0,34,0,0,0,0,1.30120035372778,103.798921874569,141089
89,WHAMPOA DR,2,1973,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32363913722349,103.854988582241,320089
89A,DAWSON RD,4,2014,N,N,N,N,Y,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29520651535275,103.811938475904,143089
890,TAMPINES AVE 1,4,2014,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34708925789337,103.934086407003,520890
890,WOODLANDS DR 50,1,2016,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43856288054119,103.793634541557,730890
890A,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0,1.34672449540643,103.933876114497,521890
890A,WOODLANDS DR 50,16,2016,Y,N,N,Y,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0,1.4382822115838,103.793216471148,731890
890B,TAMPINES AVE 1,16,2014,Y,N,N,Y,N,N,TAP,120,0,0,30,90,0,0,0,0,0,0,0,0,1.34690555756366,103.933409216927,522890
890B,WOODLANDS DR 50,16,2016,Y,N,N,N,N,N,WL,118,0,0,0,60,58,0,0,0,0,0,0,0,1.43823874589711,103.792452185805,732890
890C,TAMPINES AVE 1,14,2014,Y,N,N,N,N,N,TAP,55,0,0,39,16,0,0,0,0,0,0,0,0,1.34731357875038,103.933767368291,523890
891,TAMPINES AVE 8,16,1996,Y,Y,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0,1.34916146397904,103.930585645834,522891
891A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,90,0,0,0,90,0,0,0,0,0,0,0,0,1.34871010111932,103.930963369098,521891
891A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0,1.43774346901471,103.791171851068,730891
891B,TAMPINES AVE 8,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34916146397904,103.930585645834,522891
891B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0,1.43791227793034,103.79053981455,731891
891C,WOODLANDS DR 50,5,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43818619592085,103.791453134576,732891
892,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.34901282859007,103.929242816227,521892
892A,TAMPINES AVE 8,16,1995,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0,1.34877669308888,103.929694521418,521892
892A,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,120,0,0,0,70,50,0,0,0,0,0,0,0,1.43726918605216,103.790432362073,730892
892B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,98,0,0,0,40,58,0,0,0,0,0,0,0,1.43758961828962,103.789673572257,731892
892C,WOODLANDS DR 50,5,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43678473589245,103.789409620559,732892
893,TAMPINES AVE 8,16,1996,Y,N,N,N,N,N,TAP,74,0,0,0,0,0,74,0,0,0,0,0,0,1.34823505007643,103.93068020188,520893
893,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43663972355612,103.790265510205,734893
893A,TAMPINES AVE 8,12,1995,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.34823505007643,103.93068020188,521893
893A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0,1.43684431239407,103.79061311257,730893
893B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0,1.43684432299142,103.789844833919,731893
893C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,55,0,0,0,0,0,55,0,0,0,0,0,0,1.43631842730199,103.790460126264,732893
893D,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,50,0,0,0,0,0,50,0,0,0,0,0,0,1.43631845206639,103.789947950224,733893
894,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,1.34801389150922,103.931916653887,521894
894A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.34801389150922,103.931916653887,521894
894A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,88,0,0,0,58,30,0,0,0,0,0,0,0,1.4360113358826,103.7903668585,730894
894B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,50,40,0,0,0,0,0,0,0,1.43600943919707,103.789507492911,731894
894C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,84,0,0,0,54,30,0,0,0,0,0,0,0,1.43563853621563,103.790326073447,732894
894D,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,102,0,0,0,62,40,0,0,0,0,0,0,0,1.43563830011228,103.789459334951,733894
895,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,90,0,0,0,0,0,90,0,0,0,0,0,0,1.34778263902832,103.931593522645,520895
895A,TAMPINES ST 81,11,1988,Y,N,N,N,N,N,TAP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.3476789531178,103.932456598668,521895
895A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,1.43607371173987,103.791488541391,730895
895B,WOODLANDS DR 50,11,1995,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43563898032962,103.791654565327,731895
895C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0,1.43566901015183,103.792604837224,732895
895D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43606836723902,103.792245354296,733895
895E,WOODLANDS DR 50,1,1997,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43580978993253,103.792129777086,734895
896,TAMPINES ST 81,13,1988,Y,N,N,Y,N,N,TAP,96,0,0,0,54,42,0,0,0,0,0,0,0,1.348597178448,103.932546348288,521896
896A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,66,0,0,0,0,0,66,0,0,0,0,0,0,1.348597178448,103.932546348288,521896
896A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0,1.43646755646403,103.793072616108,730896
896B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43692442499248,103.792568796601,731896
896C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,80,0,0,0,40,40,0,0,0,0,0,0,0,1.43676175585983,103.793339992473,732896
897,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,1.34778195416919,103.93454244497,520897
897A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.34752649765263,103.935183992573,521897
897A,WOODLANDS DR 50,11,1996,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43649098814064,103.793972071847,730897
897B,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,1.43605136306913,103.793998410947,731897
897C,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,115,0,0,0,55,60,0,0,0,0,0,0,0,1.43574395739065,103.794134055957,732897
897D,WOODLANDS DR 50,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4363111653699,103.794632219666,733897
897E,WOODLANDS DR 50,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43565920180618,103.794707847005,734897
898,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.34681318250337,103.934887284051,521898
898A,TAMPINES ST 81,13,1988,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0,1.34681318250337,103.934887284051,521898
898A,WOODLANDS DR 50,11,1995,Y,N,N,N,N,N,WL,94,0,0,0,64,30,0,0,0,0,0,0,0,1.43537224460872,103.794675132372,730898
898B,WOODLANDS DR 50,11,1996,Y,N,N,N,N,N,WL,104,0,0,0,44,60,0,0,0,0,0,0,0,1.43514317476088,103.795210548115,731898
899,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0,1.34652914183519,103.935453703307,520899
899A,TAMPINES ST 81,12,1987,Y,N,N,N,N,N,TAP,132,0,0,66,66,0,0,0,0,0,0,0,0,1.34632473579467,103.935008515937,521899
899A,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,100,0,0,0,70,30,0,0,0,0,0,0,0,1.43580504809943,103.795253987843,730899
899B,WOODLANDS DR 50,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43613334812005,103.795264283363,731899
899C,WOODLANDS DR 50,11,1996,Y,Y,N,N,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0,1.43656985578909,103.795261266334,732899
9,BEDOK STH AVE 2,23,1992,Y,N,N,N,N,N,BD,92,0,0,0,0,92,0,0,0,0,0,0,0,1.32320974180705,103.936904011861,460009
9,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0,1.31605118149854,103.861218698544,330009
9,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,1.27530180077969,103.839207273761,080009
9,EUNOS CRES,16,1977,Y,Y,N,Y,N,N,GL,180,0,0,0,180,0,0,0,0,0,0,0,0,1.32179869884386,103.902774741744,400009
9,GLOUCESTER RD,14,1976,Y,N,N,Y,N,N,KWN,156,0,0,0,156,0,0,0,0,0,0,0,0,1.31358616636113,103.85169992386,210009
9,HAIG RD,13,1976,Y,N,N,Y,N,N,GL,141,0,0,138,0,3,0,0,0,0,0,0,0,1.3144338149598,103.896061149264,430009
9,HOLLAND AVE,22,1973,Y,N,N,Y,N,N,QT,371,0,0,280,84,7,0,0,0,0,0,0,0,1.30755592563413,103.794443576453,272009
9,JLN KUKOH,12,1970,Y,Y,N,Y,N,N,CT,110,0,59,48,2,0,0,0,0,0,1,0,0,1.28767425776824,103.838857901085,160009
9,JLN RUMAH TINGGI,18,1983,Y,Y,N,Y,N,N,BM,102,0,0,0,34,68,0,0,0,0,0,0,0,1.28881615319914,103.80820528928,150009
9,JLN BATU,10,1963,Y,N,N,N,N,N,KWN,117,0,111,0,3,0,0,0,0,0,3,0,0,1.30283219012695,103.882979059119,431009
9,JOO SENG RD,18,2015,Y,N,N,N,N,N,TP,146,0,0,34,112,0,0,0,0,0,0,0,0,1.33490017856936,103.879334262884,360009
9,LOR 7 TOA PAYOH,11,1969,Y,N,N,N,N,N,TP,176,0,0,176,0,0,0,0,0,0,0,0,0,1.33750482002603,103.857839466376,310009
9,MARSILING DR,22,1975,Y,N,N,N,N,N,WL,84,0,0,0,0,84,0,0,0,0,0,0,0,1.44129152941256,103.776449738052,730009
9,NTH BRIDGE RD,16,1970,Y,N,N,Y,N,N,KWN,348,0,0,0,0,0,0,0,0,336,12,0,0,1.3049299974151,103.864234202448,190009
9,PINE CL,12,1996,Y,N,N,N,N,N,GL,77,0,0,0,55,22,0,0,0,0,0,0,0,1.30946949657985,103.882437524567,390009
9,SELEGIE RD,20,1963,Y,Y,N,Y,N,N,CT,299,0,15,247,37,0,0,0,0,0,0,0,0,1.30346096156274,103.850709313633,180009
9,ST. GEORGE'S RD,12,1984,Y,N,N,Y,N,N,KWN,77,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
9,TECK WHYE LANE,13,1977,Y,Y,N,N,N,N,CCK,240,0,0,0,0,0,0,0,0,0,240,0,0,1.38003501182776,103.754145535915,680009
9,TELOK BLANGAH CRES,2,1974,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2774078592663,103.819408460492,090009
9,TOH YI DR,13,1988,Y,N,N,Y,N,N,BT,96,0,0,0,54,42,0,0,0,0,0,0,0,1.33830479751083,103.773541593643,590009
9A,BOON TIONG RD,40,2014,Y,N,N,N,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0,1.28682715241792,103.828659487514,162009
9A,JOO SENG RD,1,2016,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33486707970685,103.879734921646,361009
9A,SELEGIE RD,1,2003,N,N,N,N,N,Y,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30333380294428,103.850640793817,181009
9B,BOON TIONG RD,40,2014,Y,N,N,Y,N,N,BM,156,0,0,0,78,78,0,0,0,0,0,0,0,1.28681417302704,103.82892831117,163009
9C,BOON TIONG RD,1,2015,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2868445599128,103.829122970966,164009
90,BEDOK NTH ST 4,14,1977,Y,N,N,Y,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,1.33214927189674,103.940449941907,460090
90,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,95,0,9,81,5,0,0,0,0,0,0,0,0,1.30542325975216,103.799674631374,140090
90,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,150,0,1,22,95,12,0,0,20,0,0,0,0,1.2954016389632,103.812185563953,142090
90,PIPIT RD,12,1972,Y,N,N,Y,N,N,GL,274,0,0,0,0,0,0,0,0,274,0,0,0,1.32337965213729,103.886521328286,370090
90,REDHILL CL,12,1972,Y,N,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0,1.28499476957911,103.818758492626,150090
90,TANGLIN HALT RD,40,2007,Y,N,N,N,N,N,QT,389,0,7,116,195,40,0,0,31,0,0,0,0,1.30051700920521,103.79897627676,141090
90,TELOK BLANGAH ST 31,6,2017,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27719316643926,103.80725670487,100090
90,WHAMPOA DR,1,2007,N,N,Y,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32306493801162,103.854996183556,320090
90A,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,BM,222,0,0,48,174,0,0,0,0,0,0,0,0,1.2777382003521,103.807097180814,101090
90B,TELOK BLANGAH ST 31,30,2017,Y,N,N,N,N,N,BM,116,0,0,0,116,0,0,0,0,0,0,0,0,1.27724329133639,103.806910773919,102090
900,STH WOODLANDS DR,6,2000,N,Y,N,Y,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43501829566017,103.786930895956,730900
901,JURONG WEST ST 91,5,1989,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33987861927164,103.686547645457,640901
902,JURONG WEST ST 91,13,1988,Y,N,N,N,N,N,JW,96,0,0,0,54,42,0,0,0,0,0,0,0,1.33911645731899,103.686609779665,640902
902,TAMPINES AVE 4,16,1983,Y,Y,N,N,N,N,TAP,142,0,0,0,142,0,0,0,0,0,0,0,0,1.35128036439797,103.939195191948,520902
903,JURONG WEST ST 91,13,1988,Y,N,N,N,N,N,JW,84,0,0,0,42,42,0,0,0,0,0,0,0,1.33971747972055,103.68606107405,640903
903,TAMPINES AVE 4,9,1983,Y,N,N,Y,N,N,TAP,84,0,0,0,20,64,0,0,0,0,0,0,0,1.35097636296864,103.93976105184,520903
904,JURONG WEST ST 91,12,1986,Y,N,N,N,N,N,JW,110,0,0,66,44,0,0,0,0,0,0,0,0,1.34022784221164,103.68593674423,640904
905,JURONG WEST ST 91,4,1987,Y,N,N,N,N,N,JW,28,0,0,0,16,12,0,0,0,0,0,0,0,1.34047046707714,103.68523426304,640905
906,JURONG WEST ST 91,11,1988,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0,1.34122050548928,103.685228417825,640906
906,TAMPINES AVE 4,4,1983,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0,1.3502934511712,103.940005137333,520906
907,JURONG WEST ST 91,12,1988,Y,Y,N,N,N,N,JW,77,0,0,0,37,40,0,0,0,0,0,0,0,1.34114017250987,103.685930810656,640907
907,TAMPINES AVE 4,13,1983,Y,N,N,N,N,N,TAP,124,0,0,76,48,0,0,0,0,0,0,0,0,1.35061228147278,103.939397414558,520907
908,JURONG WEST ST 91,12,1986,Y,N,N,N,N,N,JW,110,0,0,66,44,0,0,0,0,0,0,0,0,1.34052158448268,103.686374490218,640908
908,TAMPINES AVE 4,4,1983,Y,N,N,N,N,N,TAP,32,0,0,0,32,0,0,0,0,0,0,0,0,1.3505400924718,103.938716143463,520908
909,HOUGANG ST 91,14,1995,Y,Y,N,N,N,N,HG,130,0,0,0,107,23,0,0,0,0,0,0,0,1.3784482855247,103.882856903411,530909
909,JURONG WEST ST 91,12,1988,Y,Y,N,N,N,N,JW,110,0,0,0,61,49,0,0,0,0,0,0,0,1.34117518124866,103.68645214091,640909
909,TAMPINES AVE 4,13,1983,Y,N,N,N,N,N,TAP,122,0,0,72,48,0,2,0,0,0,0,0,0,1.35019740098752,103.939407095255,520909
909A,HOUGANG ST 91,6,1996,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37827533877828,103.883556241967,531909
91,BEDOK NTH ST 4,14,1977,Y,N,N,Y,N,N,BD,104,0,0,0,18,86,0,0,0,0,0,0,0,1.33254881363424,103.940369649715,460091
91,C'WEALTH DR,10,1965,Y,N,N,N,N,N,QT,95,0,10,80,5,0,0,0,0,0,0,0,0,1.30587034566156,103.799763604345,140091
91,DAWSON RD,43,2015,Y,N,N,N,N,N,QT,150,0,2,22,95,12,0,0,19,0,0,0,0,1.29534041095666,103.812585191493,144091
91,HENDERSON RD,16,1975,Y,N,N,Y,N,N,BM,360,0,0,0,0,0,0,0,0,0,360,0,0,1.28786782741027,103.820464876931,150091
91,LOR 3 TOA PAYOH,16,1968,Y,N,N,N,N,N,TP,192,0,0,192,0,0,0,0,0,0,0,0,0,1.33822603074186,103.848596916655,310091
91,PAYA LEBAR WAY,10,1972,Y,Y,N,Y,N,N,GL,141,0,0,138,0,3,0,0,0,0,0,0,0,1.32268116095088,103.886737921495,370091
